case,experiment,group,target_family,target_level,run,sigma,d,N_train,N_test,formula_scalars,metric,formula_L,beta_mode,noisy_L_D,cv_folds,cv_validation_mse,final_refit_n,final_average_count_min,final_average_count_mean,final_average_count_max,beta_selected,final_L,clean_test_variance,train_mean_baseline_mse,family,method,target_scalar_ratio,width,stored_scalars,scalar_ratio_to_formula,mlp_depth,test_mse,train_noisy_mse,train_clean_mse,mse_over_constant,lipschitz_bound,empirical_lipschitz,optimizer_updates,training_seconds
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.33142105406650874,5,0.1483730561368698,1000,874,988.032,1000,9.22338730307246,1.0,0.11742387296509704,0.11742938191892525,formula,Formula,1.0,,101001,1.0,,0.11743233811385648,0.14820096375416267,0.11785756068164568,1.0000251742356379,1.0,0.0013522600177065644,0,0.3425326140022662
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.33142105406650874,5,0.1483730561368698,1000,874,988.032,1000,9.22338730307246,1.0,0.11742387296509704,0.11742938191892525,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.1239532454458496,3.278203961778676e-08,0.03845855952869117,1.0555556319919022,0.9999989821680364,0.12751557177881664,1001,42.64957723500265
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.33142105406650874,5,0.1483730561368698,1000,874,988.032,1000,9.22338730307246,1.0,0.11742387296509704,0.11742938191892525,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.12445687716905696,4.8928525631706306e-11,0.038456021463477284,1.0598444370164835,0.9999990225355518,0.13505091324778565,1001,10.838345192998531
folds_T1_d100,Folding: 1 layer,Tied,folds,1,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.33142105406650874,5,0.1483730561368698,1000,874,988.032,1000,9.22338730307246,1.0,0.11742387296509704,0.11742938191892525,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.1430935474788976,1.058766747863638e-12,0.03845671032329938,1.2185497797960925,7.386299326431514,0.1620867317567318,1001,7.846287164000387
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.34403315776431614,5,0.16167258664626413,1000,20,186.09,792,7.711356597650745,1.0,0.12249064856419614,0.1224918227610159,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.1224918227610159,0.16163784518871632,0.12254777140592148,1.0,0.0,0.0,0,0.0
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.34403315776431614,5,0.16167258664626413,1000,20,186.09,792,7.711356597650745,1.0,0.12249064856419614,0.1224918227610159,formula,Formula,1.0,,101001,1.0,,0.12293569497630491,0.15796697918904473,0.11938235700464912,1.0036236885473981,1.0,0.02108854881726227,0,0.3278075380003429
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.34403315776431614,5,0.16167258664626413,1000,20,186.09,792,7.711356597650745,1.0,0.12249064856419614,0.1224918227610159,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.13170956063184752,1.0919592732191196e-12,0.037335480793407316,1.0752518630473449,0.999999025600015,0.12810841301940035,1001,43.135000091999245
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.34403315776431614,5,0.16167258664626413,1000,20,186.09,792,7.711356597650745,1.0,0.12249064856419614,0.1224918227610159,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.1345937572469595,1.7216985501606855e-07,0.03728304624165678,1.0987978969792516,0.9999990123528859,0.13798871914564634,1001,10.502772816002107
folds_T1_d100,Folding: 1 layer,Tied,folds,1,13345,0.2,100,1000,2000,101001,l2,1.0,cv,0.34403315776431614,5,0.16167258664626413,1000,20,186.09,792,7.711356597650745,1.0,0.12249064856419614,0.1224918227610159,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.16507868665375372,3.2393487952353755e-15,0.03733567588988197,1.3476710765895423,6.958314389573023,0.18527501274966796,1001,7.782549141000345
folds_T4_d100,Folding: 4 layers,Tied,folds,4,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2669808158308373,5,0.08446566198309685,1000,65,390.904,866,8.013762738735089,1.0,0.04406537626784027,0.044087844750699316,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.044087844750699316,0.08469928517325179,0.043016350302813464,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,12345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2669808158308373,5,0.08446566198309685,1000,65,390.904,866,8.013762738735089,1.0,0.04406537626784027,0.044087844750699316,formula,Formula,1.0,,101001,1.0,,0.04425880154793338,0.08484162033679425,0.043119096891746124,1.003877640156845,1.0,0.008532824129876196,0,0.3324581670021871
