epoch=0, train_mse=2.962783e-02
epoch=100, train_mse=4.719478e-05
epoch=200, train_mse=1.910950e-06
epoch=300, train_mse=8.134869e-08
epoch=400, train_mse=4.173482e-09
epoch=500, train_mse=1.733523e-10
epoch=600, train_mse=5.187371e-12
epoch=700, train_mse=1.087221e-13
epoch=800, train_mse=3.841320e-15
epoch=900, train_mse=5.983859e-16
epoch=1000, train_mse=2.982788e-16
