epoch=0, train_mse=6.290730e-02
epoch=100, train_mse=1.062649e-06
epoch=200, train_mse=1.515214e-10
epoch=300, train_mse=9.935296e-13
epoch=400, train_mse=5.202773e-13
epoch=500, train_mse=5.531709e-15
epoch=600, train_mse=6.076895e-15
epoch=700, train_mse=2.020206e-13
epoch=800, train_mse=3.134085e-04
epoch=900, train_mse=8.230351e-09
epoch=1000, train_mse=2.470486e-14
