epoch=0, train_mse=2.140503e-01
epoch=100, train_mse=6.035901e-04
epoch=200, train_mse=7.177874e-08
epoch=300, train_mse=6.634278e-14
epoch=400, train_mse=2.237076e-04
epoch=500, train_mse=6.702593e-09
epoch=600, train_mse=5.988383e-14
epoch=700, train_mse=7.492454e-15
epoch=800, train_mse=1.196593e-14
epoch=900, train_mse=1.121221e-14
epoch=1000, train_mse=3.230271e-05
