epoch=0, train_mse=3.655596e-01
epoch=100, train_mse=1.222546e-02
epoch=200, train_mse=1.639082e-03
epoch=300, train_mse=4.150623e-04
epoch=400, train_mse=2.598785e-04
epoch=500, train_mse=1.640762e-04
epoch=600, train_mse=6.955797e-05
epoch=700, train_mse=1.293919e-05
epoch=800, train_mse=2.276860e-06
epoch=900, train_mse=3.352747e-06
epoch=1000, train_mse=1.125990e-06
