epoch=0, train_mse=1.048343e-01
epoch=100, train_mse=2.035703e-06
epoch=200, train_mse=8.460024e-11
epoch=300, train_mse=2.656814e-14
epoch=400, train_mse=1.974827e-05
epoch=500, train_mse=5.593443e-10
epoch=600, train_mse=3.493028e-14
epoch=700, train_mse=5.148578e-15
epoch=800, train_mse=5.315264e-15
epoch=900, train_mse=6.228044e-15
epoch=1000, train_mse=6.094273e-15
