epoch=0, train_mse=7.517889e-02
epoch=100, train_mse=2.419913e-06
epoch=200, train_mse=2.555835e-11
epoch=300, train_mse=1.625966e-14
epoch=400, train_mse=5.758175e-15
epoch=500, train_mse=5.229539e-15
epoch=600, train_mse=8.186504e-04
epoch=700, train_mse=2.454385e-08
epoch=800, train_mse=1.167211e-13
epoch=900, train_mse=3.782812e-15
epoch=1000, train_mse=3.666570e-15
