epoch=0, train_mse=8.593894e-01
epoch=100, train_mse=3.265370e-01
epoch=200, train_mse=2.568011e-01
epoch=300, train_mse=2.245488e-01
epoch=400, train_mse=2.259478e-01
epoch=500, train_mse=1.979892e-01
epoch=600, train_mse=1.868780e-01
epoch=700, train_mse=1.647698e-01
epoch=800, train_mse=1.710844e-01
epoch=900, train_mse=1.717372e-01
epoch=1000, train_mse=1.545852e-01
