epoch=0, train_mse=5.730863e-02
epoch=100, train_mse=2.300404e-06
epoch=200, train_mse=1.229896e-10
epoch=300, train_mse=2.706164e-06
epoch=400, train_mse=2.611759e-10
epoch=500, train_mse=6.416849e-15
epoch=600, train_mse=1.090335e-15
epoch=700, train_mse=6.353072e-16
epoch=800, train_mse=6.415783e-16
epoch=900, train_mse=7.121052e-16
epoch=1000, train_mse=8.002776e-16
