epoch=0, train_mse=6.616639e-02
epoch=100, train_mse=2.335717e-06
epoch=200, train_mse=4.805346e-11
epoch=300, train_mse=1.908260e-14
epoch=400, train_mse=1.738010e-14
epoch=500, train_mse=5.601545e-16
epoch=600, train_mse=6.004000e-16
epoch=700, train_mse=6.367833e-16
epoch=800, train_mse=7.252645e-16
epoch=900, train_mse=8.215964e-16
epoch=1000, train_mse=9.252341e-16
