epoch=0, train_mse=9.571431e-01
epoch=100, train_mse=5.649936e-03
epoch=200, train_mse=2.369561e-06
epoch=300, train_mse=3.881673e-06
epoch=400, train_mse=3.406662e-04
epoch=500, train_mse=7.467160e-09
epoch=600, train_mse=3.545933e-05
epoch=700, train_mse=1.669588e-09
epoch=800, train_mse=1.712833e-12
epoch=900, train_mse=4.053514e-03
epoch=1000, train_mse=2.475740e-07
