epoch=0, train_mse=2.818706e-01
epoch=100, train_mse=4.008384e-04
epoch=200, train_mse=3.370600e-07
epoch=300, train_mse=1.125818e-10
epoch=400, train_mse=2.292535e-14
epoch=500, train_mse=7.313125e-15
epoch=600, train_mse=4.900870e-15
epoch=700, train_mse=6.410664e-15
epoch=800, train_mse=4.688231e-15
epoch=900, train_mse=5.922242e-15
epoch=1000, train_mse=4.748657e-15
