epoch=0, train_mse=9.519837e-02
epoch=100, train_mse=2.471334e-06
epoch=200, train_mse=1.505591e-04
epoch=300, train_mse=6.381199e-09
epoch=400, train_mse=1.353143e-12
epoch=500, train_mse=1.791462e-07
epoch=600, train_mse=9.058675e-11
epoch=700, train_mse=2.229933e-13
epoch=800, train_mse=7.619697e-16
epoch=900, train_mse=7.459147e-16
epoch=1000, train_mse=7.713628e-16
