epoch=0, train_mse=8.262482e-01
epoch=100, train_mse=1.193375e-01
epoch=200, train_mse=5.833124e-02
epoch=300, train_mse=3.868848e-02
epoch=400, train_mse=3.010247e-02
epoch=500, train_mse=2.314075e-02
epoch=600, train_mse=1.934435e-02
epoch=700, train_mse=1.697722e-02
epoch=800, train_mse=1.464584e-02
epoch=900, train_mse=1.347915e-02
epoch=1000, train_mse=1.223280e-02
