epoch=0, train_mse=2.358588e-01
epoch=100, train_mse=1.422466e-04
epoch=200, train_mse=1.312596e-06
epoch=300, train_mse=9.499396e-08
epoch=400, train_mse=9.775055e-06
epoch=500, train_mse=2.446233e-08
epoch=600, train_mse=1.439649e-12
epoch=700, train_mse=2.430425e-15
epoch=800, train_mse=2.273778e-15
epoch=900, train_mse=2.608687e-15
epoch=1000, train_mse=2.937539e-15
