case,experiment,group,target_family,target_level,run,sigma,d,N_train,N_test,formula_scalars,metric,formula_L,beta_mode,noisy_L_D,cv_folds,cv_validation_mse,final_refit_n,final_average_count_min,final_average_count_mean,final_average_count_max,beta_selected,final_L,clean_test_variance,train_mean_baseline_mse,family,method,target_scalar_ratio,width,stored_scalars,scalar_ratio_to_formula,mlp_depth,test_mse,train_noisy_mse,train_clean_mse,mse_over_constant,lipschitz_bound,empirical_lipschitz,optimizer_updates,training_seconds
folds_T4_d100,Folding: 4 layers,Tied,folds,4,26345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23096247015969693,5,0.08076187595453407,1000,79,378.286,824,8.013762738735089,1.0,0.0380622008599357,0.038211597571110215,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06373925841502881,1.617739702213999e-15,0.039263155098805846,1.6680605488009934,5.196568973779306,0.12288588549410744,1001,10.31613697600551
folds_T4_d100,Folding: 4 layers,Tied,folds,4,27345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2071897002483575,5,0.07844018716370292,1000,20,181.2,622,7.711356597650745,1.0,0.03774758909857586,0.037775279327999414,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.037775279327999414,0.0788250047668156,0.03959218982148167,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,27345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2071897002483575,5,0.07844018716370292,1000,20,181.2,622,7.711356597650745,1.0,0.03774758909857586,0.037775279327999414,formula,Formula,1.0,,101001,1.0,,0.037979373707266076,0.07692150881210781,0.03849941933748451,1.0054028555949124,1.0,0.020117632050318794,0,0.886843569111079
folds_T4_d100,Folding: 4 layers,Tied,folds,4,27345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2071897002483575,5,0.07844018716370292,1000,20,181.2,622,7.711356597650745,1.0,0.03774758909857586,0.037775279327999414,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05145789837759221,1.2746770239423079e-12,0.038151053274500385,1.3622109298196798,0.9999989873664847,0.1139698050835422,1001,91.0819671601057
folds_T4_d100,Folding: 4 layers,Tied,folds,4,27345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2071897002483575,5,0.07844018716370292,1000,20,181.2,622,7.711356597650745,1.0,0.03774758909857586,0.037775279327999414,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05752060100172764,7.18664539135869e-12,0.03815113688733271,1.5227048489114097,0.9999989888460076,0.1324910238345903,1001,13.224671610165387
folds_T4_d100,Folding: 4 layers,Tied,folds,4,27345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2071897002483575,5,0.07844018716370292,1000,20,181.2,622,7.711356597650745,1.0,0.03774758909857586,0.037775279327999414,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.0666501427825294,5.6156672073608585e-15,0.038151229426021546,1.7643851738014191,5.120477152330136,0.15704924290162792,1001,10.734248105902225
folds_T4_d100,Folding: 4 layers,Tied,folds,4,28345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2375185293890147,5,0.08318878970615627,1000,415,835.658,996,8.618575020903775,1.0,0.043498527764963706,0.04350529616669874,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04350529616669874,0.08278931505816041,0.040912577411565995,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,28345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2375185293890147,5,0.08318878970615627,1000,415,835.658,996,8.618575020903775,1.0,0.043498527764963706,0.04350529616669874,formula,Formula,1.0,,101001,1.0,,0.04356292697982874,0.082970029381564,0.041052419177980394,1.0013246849971824,1.0,0.0037574233059636305,0,0.8863615510053933
folds_T4_d100,Folding: 4 layers,Tied,folds,4,28345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2375185293890147,5,0.08318878970615627,1000,415,835.658,996,8.618575020903775,1.0,0.043498527764963706,0.04350529616669874,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05603610100639702,5.784281439777445e-13,0.041601292153609186,1.2880294112166055,0.9999989829525054,0.0836416543924026,1001,90.99416946992278
folds_T4_d100,Folding: 4 layers,Tied,folds,4,28345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2375185293890147,5,0.08318878970615627,1000,415,835.658,996,8.618575020903775,1.0,0.043498527764963706,0.04350529616669874,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.061647940504403885,1.9501275344789787e-07,0.04151437019976473,1.4170215108567055,0.9999989756892732,0.11639433209437276,1001,13.014241053024307
folds_T4_d100,Folding: 4 layers,Tied,folds,4,28345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2375185293890147,5,0.08318878970615627,1000,415,835.658,996,8.618575020903775,1.0,0.043498527764963706,0.04350529616669874,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06566917695742697,1.3399450652469735e-15,0.04160148323859019,1.5094524746091407,4.476560925110584,0.12522527993570884,1001,10.604921170976013
folds_T4_d100,Folding: 4 layers,Tied,folds,4,29345,0.2,100,1000,2000,101001,l2,1.0,cv,0.28310278473085154,5,0.08346801531580972,1000,642,941.832,1000,8.920981161988117,1.0,0.043184895868919604,0.04319156434534986,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04319156434534986,0.08332627275038154,0.04407115498735463,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,29345,0.2,100,1000,2000,101001,l2,1.0,cv,0.28310278473085154,5,0.08346801531580972,1000,642,941.832,1000,8.920981161988117,1.0,0.043184895868919604,0.04319156434534986,formula,Formula,1.0,,101001,1.0,,0.04313965491003256,0.08350798788737938,0.04420627950727541,0.9987981580175647,1.0,0.00171488583996841,0,0.8905914640054107
folds_T4_d100,Folding: 4 layers,Tied,folds,4,29345,0.2,100,1000,2000,101001,l2,1.0,cv,0.28310278473085154,5,0.08346801531580972,1000,642,941.832,1000,8.920981161988117,1.0,0.043184895868919604,0.04319156434534986,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05228528465823351,9.39854413004863e-13,0.040130902830451044,1.2105438978818257,0.9999989697905302,0.0819791353286531,1001,91.10816690395586
folds_T4_d100,Folding: 4 layers,Tied,folds,4,29345,0.2,100,1000,2000,101001,l2,1.0,cv,0.28310278473085154,5,0.08346801531580972,1000,642,941.832,1000,8.920981161988117,1.0,0.043184895868919604,0.04319156434534986,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05886307123786091,4.5404683862359734e-07,0.040081332338164626,1.3628372143968963,0.9999990075850265,0.11389191024604237,1001,13.2884974880144
folds_T4_d100,Folding: 4 layers,Tied,folds,4,29345,0.2,100,1000,2000,101001,l2,1.0,cv,0.28310278473085154,5,0.08346801531580972,1000,642,941.832,1000,8.920981161988117,1.0,0.043184895868919604,0.04319156434534986,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06994494082849409,2.3278549560588273e-15,0.040131093956109795,1.6194120747567824,6.741837458343269,0.14080510761449447,1001,10.664262787206098
folds_T4_d100,Folding: 4 layers,Tied,folds,4,30345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2145342737484601,5,0.08236877956538981,1000,196,630.8,942,8.316168879819433,1.0,0.040263528896953615,0.0402962281759645,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.0402962281759645,0.08246299570962339,0.03847753635680212,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,30345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2145342737484601,5,0.08236877956538981,1000,196,630.8,942,8.316168879819433,1.0,0.040263528896953615,0.0402962281759645,formula,Formula,1.0,,101001,1.0,,0.04023399841672129,0.08231082967187325,0.038374212576657726,0.9984556927022681,1.0,0.004651140987286901,0,0.9940607089083642
folds_T4_d100,Folding: 4 layers,Tied,folds,4,30345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2145342737484601,5,0.08236877956538981,1000,196,630.8,942,8.316168879819433,1.0,0.040263528896953615,0.0402962281759645,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.053664587661989976,1.9380202017444035e-12,0.04355807516141875,1.331752128949858,0.9999990067287208,0.09204937540767287,1001,90.91251256898977
folds_T4_d100,Folding: 4 layers,Tied,folds,4,30345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2145342737484601,5,0.08236877956538981,1000,196,630.8,942,8.316168879819433,1.0,0.040263528896953615,0.0402962281759645,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05914241023249582,4.443901740697421e-07,0.04350024874664324,1.4676909703368342,0.9999990140548679,0.12038657750008855,1001,13.19378028693609
folds_T4_d100,Folding: 4 layers,Tied,folds,4,30345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2145342737484601,5,0.08236877956538981,1000,196,630.8,942,8.316168879819433,1.0,0.040263528896953615,0.0402962281759645,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06990074488876483,9.676392916355253e-05,0.04442944607164019,1.7346721530244493,5.386102667979961,0.14278372041312845,1001,10.795632161898538
folds_T4_d100,Folding: 4 layers,Tied,folds,4,31345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2236298304443584,5,0.07877170059521316,1000,145,626.418,967,8.316168879819433,1.0,0.038353889582486304,0.03849682598791386,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.03849682598791386,0.07869791395207806,0.0384892167778446,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,31345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2236298304443584,5,0.07877170059521316,1000,145,626.418,967,8.316168879819433,1.0,0.038353889582486304,0.03849682598791386,formula,Formula,1.0,,101001,1.0,,0.03845726134334556,0.0786290641912575,0.03840758477588795,0.9989722621656985,1.0,0.004587525048987026,0,0.8884262850042433
folds_T4_d100,Folding: 4 layers,Tied,folds,4,31345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2236298304443584,5,0.07877170059521316,1000,145,626.418,967,8.316168879819433,1.0,0.038353889582486304,0.03849682598791386,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05311370268799482,3.08685074882483e-12,0.03944164474679304,1.3796904374576218,0.9999989718111152,0.10221576436828149,1001,91.10736434906721
folds_T4_d100,Folding: 4 layers,Tied,folds,4,31345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2236298304443584,5,0.07877170059521316,1000,145,626.418,967,8.316168879819433,1.0,0.038353889582486304,0.03849682598791386,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.058093304881572105,2.8041540221114014e-06,0.039357049981722625,1.5090414181109526,0.9999989727952928,0.11944099197743809,1001,13.04010864906013
folds_T4_d100,Folding: 4 layers,Tied,folds,4,31345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2236298304443584,5,0.07877170059521316,1000,145,626.418,967,8.316168879819433,1.0,0.038353889582486304,0.03849682598791386,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06394771945911279,2.209370566563282e-14,0.03944181606955162,1.6611166717793637,4.9936933277133,0.15458939679461656,1001,10.613764989189804
folds_T4_d100,Folding: 4 layers,Tied,folds,4,32345,0.2,100,1000,2000,101001,l2,1.0,cv,0.24801319944792202,5,0.08210633208156011,1000,991,999.82,1000,9.828199585241146,1.0,0.035263573935172536,0.03526998952824963,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.03526998952824963,0.08184984430581026,0.03675804634614264,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,32345,0.2,100,1000,2000,101001,l2,1.0,cv,0.24801319944792202,5,0.08210633208156011,1000,991,999.82,1000,9.828199585241146,1.0,0.035263573935172536,0.03526998952824963,formula,Formula,1.0,,101001,1.0,,0.035270639226945365,0.08184841436458817,0.036757929332783365,1.0000184207226717,1.0,9.916661253394223e-05,0,0.8976126010529697
folds_T4_d100,Folding: 4 layers,Tied,folds,4,32345,0.2,100,1000,2000,101001,l2,1.0,cv,0.24801319944792202,5,0.08210633208156011,1000,991,999.82,1000,9.828199585241146,1.0,0.035263573935172536,0.03526998952824963,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.04551480704615421,4.674148707876626e-12,0.04207510277176599,1.290468402597595,0.9999990234790876,0.09025856888719544,1001,91.31649623578414
folds_T4_d100,Folding: 4 layers,Tied,folds,4,32345,0.2,100,1000,2000,101001,l2,1.0,cv,0.24801319944792202,5,0.08210633208156011,1000,991,999.82,1000,9.828199585241146,1.0,0.035263573935172536,0.03526998952824963,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.04722405800194877,4.785992888627351e-06,0.041955189924800025,1.3389303096935845,0.9999989321917591,0.1177564895744532,1001,13.032650462118909
folds_T4_d100,Folding: 4 layers,Tied,folds,4,32345,0.2,100,1000,2000,101001,l2,1.0,cv,0.24801319944792202,5,0.08210633208156011,1000,991,999.82,1000,9.828199585241146,1.0,0.035263573935172536,0.03526998952824963,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.0576395424313984,9.58020951305863e-06,0.04228265273021185,1.6342375827821494,5.238509975053128,0.13854007365260843,1001,10.829776128055528
folds_T4_d100,Folding: 4 layers,Tied,folds,4,33345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2395813721274028,5,0.07868160772813615,1000,999,999.998,1000,10.433011867409832,1.0,0.03912611012385264,0.03912732134934138,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.03912732134934138,0.07843428776805621,0.03737755900531565,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,33345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2395813721274028,5,0.07868160772813615,1000,999,999.998,1000,10.433011867409832,1.0,0.03912611012385264,0.03912732134934138,formula,Formula,1.0,,101001,1.0,,0.03912736817205523,0.07843474241671465,0.03737777003981826,1.000001196675679,1.0,8.100389967100085e-05,0,0.8939039080869406
folds_T4_d100,Folding: 4 layers,Tied,folds,4,33345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2395813721274028,5,0.07868160772813615,1000,999,999.998,1000,10.433011867409832,1.0,0.03912611012385264,0.03912732134934138,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.04897032440196286,4.0179028619211554e-12,0.03813936401338334,1.2515634271188658,0.999998975379865,0.08920584389656226,1001,92.10579436598346
folds_T4_d100,Folding: 4 layers,Tied,folds,4,33345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2395813721274028,5,0.07868160772813615,1000,999,999.998,1000,10.433011867409832,1.0,0.03912611012385264,0.03912732134934138,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05508487563426503,6.734024469807006e-05,0.037706328721193665,1.4078366147901984,0.9999989508275997,0.13727068376348955,1001,13.417297089006752
folds_T4_d100,Folding: 4 layers,Tied,folds,4,33345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2395813721274028,5,0.07868160772813615,1000,999,999.998,1000,10.433011867409832,1.0,0.03912611012385264,0.03912732134934138,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06456617648646691,1.711884475539542e-05,0.03839182763767507,1.6501558057092434,5.424625985559543,0.14005815721037024,1001,10.696955649880692
folds_T4_d100,Folding: 4 layers,Tied,folds,4,34345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23273344157417183,5,0.0803635248690338,1000,990,999.804,1000,9.828199585241146,1.0,0.039393211361979326,0.03941163438043931,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.03941163438043931,0.08026307313157895,0.04079898558929839,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,34345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23273344157417183,5,0.0803635248690338,1000,990,999.804,1000,9.828199585241146,1.0,0.039393211361979326,0.03941163438043931,formula,Formula,1.0,,101001,1.0,,0.039412763428355244,0.08026341467860422,0.04079999153136752,1.0000286475791649,1.0,0.0001280792455650031,0,0.9010053989477456
folds_T4_d100,Folding: 4 layers,Tied,folds,4,34345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23273344157417183,5,0.0803635248690338,1000,990,999.804,1000,9.828199585241146,1.0,0.039393211361979326,0.03941163438043931,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.04940920570755062,3.200741455302141e-12,0.038570128827401365,1.253670559069057,0.9999989988905844,0.09353789275262649,1001,91.68093606014736
folds_T4_d100,Folding: 4 layers,Tied,folds,4,34345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23273344157417183,5,0.0803635248690338,1000,990,999.804,1000,9.828199585241146,1.0,0.039393211361979326,0.03941163438043931,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05350188788326942,3.31460381503413e-06,0.03844293084385872,1.357515077066262,0.9999990273276375,0.12752744038300476,1001,13.415065660141408
folds_T4_d100,Folding: 4 layers,Tied,folds,4,34345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23273344157417183,5,0.0803635248690338,1000,990,999.804,1000,9.828199585241146,1.0,0.039393211361979326,0.03941163438043931,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06281326589004901,9.631782016443992e-15,0.03857030435016045,1.5937747032694574,5.275171499110809,0.12888353755582949,1001,10.94577479804866
folds_T4_d100,Folding: 4 layers,Tied,folds,4,35345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23360430561490286,5,0.07962367160637918,1000,993,999.812,1000,9.828199585241146,1.0,0.03933372575062921,0.03939023392690082,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.03939023392690082,0.0794613879365323,0.03720769104553716,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,35345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23360430561490286,5,0.07962367160637918,1000,993,999.812,1000,9.828199585241146,1.0,0.03933372575062921,0.03939023392690082,formula,Formula,1.0,,101001,1.0,,0.03939016377243686,0.0794618708018783,0.0372078895936752,0.9999982189883898,1.0,0.00016778904825443853,0,0.8907275279052556
folds_T4_d100,Folding: 4 layers,Tied,folds,4,35345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23360430561490286,5,0.07962367160637918,1000,993,999.812,1000,9.828199585241146,1.0,0.03933372575062921,0.03939023392690082,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05044595177454421,3.193702377639741e-12,0.03896483958464614,1.2806715458496707,0.9999990106717987,0.09859199625663011,1001,91.10821384494193
folds_T4_d100,Folding: 4 layers,Tied,folds,4,35345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23360430561490286,5,0.07962367160637918,1000,993,999.812,1000,9.828199585241146,1.0,0.03933372575062921,0.03939023392690082,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05569912962205546,3.4397512054404225e-05,0.03864698623686471,1.41403398937463,0.9999989930739792,0.12347024010210002,1001,13.509920593118295
folds_T4_d100,Folding: 4 layers,Tied,folds,4,35345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23360430561490286,5,0.07962367160637918,1000,993,999.812,1000,9.828199585241146,1.0,0.03933372575062921,0.03939023392690082,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06043764714524708,2.474190373947437e-15,0.038965002972964825,1.534330749530592,6.11578575308742,0.14220176264851284,1001,10.999528177082539
folds_T4_d100,Folding: 4 layers,Tied,folds,4,36345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23686605555990037,5,0.08461196679454307,1000,597,940.21,1000,8.920981161988117,1.0,0.04460269720974728,0.04463552536042675,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.04463552536042675,0.08446340641870208,0.03952809284886908,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,36345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23686605555990037,5,0.08461196679454307,1000,597,940.21,1000,8.920981161988117,1.0,0.04460269720974728,0.04463552536042675,formula,Formula,1.0,,101001,1.0,,0.04464562124275176,0.0845332347719536,0.03959029259384496,1.0002261849108638,1.0,0.0017194518848356278,0,0.9175012349151075
folds_T4_d100,Folding: 4 layers,Tied,folds,4,36345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23686605555990037,5,0.08461196679454307,1000,597,940.21,1000,8.920981161988117,1.0,0.04460269720974728,0.04463552536042675,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05703200788211318,2.885750759211284e-12,0.04194262558417806,1.2777268200964647,0.9999990095711967,0.10937505315435546,1001,90.8221881238278
folds_T4_d100,Folding: 4 layers,Tied,folds,4,36345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23686605555990037,5,0.08461196679454307,1000,597,940.21,1000,8.920981161988117,1.0,0.04460269720974728,0.04463552536042675,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06166453332360729,4.839064329484918e-05,0.04142168101625146,1.3815124348973882,0.9999988721933343,0.14054299506868367,1001,13.099544636905193
folds_T4_d100,Folding: 4 layers,Tied,folds,4,36345,0.2,100,1000,2000,101001,l2,1.0,cv,0.23686605555990037,5,0.08461196679454307,1000,597,940.21,1000,8.920981161988117,1.0,0.04460269720974728,0.04463552536042675,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06991405195333908,5.530916408024119e-09,0.041948313499855144,1.5663320054775007,5.681773578936976,0.15197163976294317,1001,11.010428477078676
folds_T4_d100,Folding: 4 layers,Tied,folds,4,37345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2264709490626422,5,0.08290083282161113,1000,240,627.688,948,8.316168879819433,1.0,0.04158982249670139,0.041682876327708354,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.041682876327708354,0.08287964468816034,0.03973237700957738,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,37345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2264709490626422,5,0.08290083282161113,1000,240,627.688,948,8.316168879819433,1.0,0.04158982249670139,0.041682876327708354,formula,Formula,1.0,,101001,1.0,,0.041854633245020936,0.08299012970729835,0.03981244413386882,1.004120562985199,1.0,0.004441276039352758,0,0.8997486860025674
folds_T4_d100,Folding: 4 layers,Tied,folds,4,37345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2264709490626422,5,0.08290083282161113,1000,240,627.688,948,8.316168879819433,1.0,0.04158982249670139,0.041682876327708354,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05230653436974693,1.2786855145028754e-12,0.0411695804703458,1.2548686409861929,0.9999990130156521,0.09003556538340068,1001,92.08717530313879
folds_T4_d100,Folding: 4 layers,Tied,folds,4,37345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2264709490626422,5,0.08290083282161113,1000,240,627.688,948,8.316168879819433,1.0,0.04158982249670139,0.041682876327708354,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05836015551124056,8.37849390205378e-09,0.04116901945357592,1.4000990491255068,0.9999990162946104,0.11939064789432732,1001,13.30349900899455
folds_T4_d100,Folding: 4 layers,Tied,folds,4,37345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2264709490626422,5,0.08290083282161113,1000,240,627.688,948,8.316168879819433,1.0,0.04158982249670139,0.041682876327708354,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06478961475181856,2.2511579242222227e-10,0.041168829981721736,1.554346063895552,5.802439952449952,0.12872976486167678,1001,10.783933565951884
folds_T4_d100,Folding: 4 layers,Tied,folds,4,38345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2656632271145463,5,0.08021114615455548,1000,198,650.516,950,8.316168879819433,1.0,0.04082609015294352,0.0408451413244795,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.0408451413244795,0.07987268921924638,0.04095279352161896,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,38345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2656632271145463,5,0.08021114615455548,1000,198,650.516,950,8.316168879819433,1.0,0.04082609015294352,0.0408451413244795,formula,Formula,1.0,,101001,1.0,,0.04088276844103831,0.07985117701124408,0.04120097429644738,1.0009212140131893,1.0,0.00546668925595639,0,0.8934510198887438
folds_T4_d100,Folding: 4 layers,Tied,folds,4,38345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2656632271145463,5,0.08021114615455548,1000,198,650.516,950,8.316168879819433,1.0,0.04082609015294352,0.0408451413244795,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.0538810631008096,2.0541524509052275e-12,0.0393574108022929,1.3191547722352315,0.9999990185846743,0.09075611518705526,1001,91.28682390297763
folds_T4_d100,Folding: 4 layers,Tied,folds,4,38345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2656632271145463,5,0.08021114615455548,1000,198,650.516,950,8.316168879819433,1.0,0.04082609015294352,0.0408451413244795,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05705259362248768,2.243187379192502e-05,0.03905943394168531,1.3968024536689423,0.9999990064902372,0.12857265239652851,1001,13.028853656956926
folds_T4_d100,Folding: 4 layers,Tied,folds,4,38345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2656632271145463,5,0.08021114615455548,1000,198,650.516,950,8.316168879819433,1.0,0.04082609015294352,0.0408451413244795,unconstrained,ReLU MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.06656754936095542,7.575464453926084e-09,0.039355058879876025,1.6297544139248663,6.237819473884911,0.14040825545432492,1001,10.70496968482621
folds_T4_d100,Folding: 4 layers,Tied,folds,4,39345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2232854652739371,5,0.07819368875283529,1000,64,373.226,832,8.013762738735089,1.0,0.042747449345216154,0.042747713000449265,constant,Training-mean constant,,,1,9.900892070375541e-06,,0.042747713000449265,0.07811222685044167,0.03759115844564563,1.0,0.0,0.0,0,0.0
folds_T4_d100,Folding: 4 layers,Tied,folds,4,39345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2232854652739371,5,0.07819368875283529,1000,64,373.226,832,8.013762738735089,1.0,0.042747449345216154,0.042747713000449265,formula,Formula,1.0,,101001,1.0,,0.04291151484927816,0.07795195290861569,0.03776811977280336,1.003831827186338,1.0,0.00760807793919763,0,0.9098348238039762
folds_T4_d100,Folding: 4 layers,Tied,folds,4,39345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2232854652739371,5,0.07819368875283529,1000,64,373.226,832,8.013762738735089,1.0,0.042747449345216154,0.042747713000449265,orthogonal,Orthogonal MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.05445985280585466,4.3161900285083937e-13,0.03973818344982949,1.273982839860516,0.9999989781836565,0.08608520981983112,1001,91.52888186904602
folds_T4_d100,Folding: 4 layers,Tied,folds,4,39345,0.2,100,1000,2000,101001,l2,1.0,cv,0.2232854652739371,5,0.07819368875283529,1000,64,373.226,832,8.013762738735089,1.0,0.042747449345216154,0.042747713000449265,spectral,Spectral MLP,1.0,200.0,100801,0.9980198215859248,3.0,0.060757592376091255,0.0024411667532484465,0.03947516193131744,1.4213062667341458,0.9999989852763885,0.11032726122430175,1001,13.486299724085256
