epoch=0, train_mse=2.678949e-01
epoch=100, train_mse=2.406599e-04
epoch=200, train_mse=3.203187e-08
epoch=300, train_mse=3.311278e-13
epoch=400, train_mse=4.002490e-15
epoch=500, train_mse=4.006223e-15
epoch=600, train_mse=3.749526e-15
epoch=700, train_mse=3.649536e-15
epoch=800, train_mse=4.849160e-15
epoch=900, train_mse=4.100190e-15
epoch=1000, train_mse=4.565012e-15
