epoch=0, train_mse=3.929705e-01
epoch=100, train_mse=4.688313e-05
epoch=200, train_mse=4.034346e-10
epoch=300, train_mse=4.233411e-14
epoch=400, train_mse=1.008116e-14
epoch=500, train_mse=6.751658e-14
epoch=600, train_mse=1.086937e-03
epoch=700, train_mse=5.419039e-09
epoch=800, train_mse=1.246131e-13
epoch=900, train_mse=1.857382e-05
epoch=1000, train_mse=9.261158e-08
