epoch=0, train_mse=2.642030e-01
epoch=100, train_mse=8.526825e-04
epoch=200, train_mse=5.728004e-08
epoch=300, train_mse=4.647598e-13
epoch=400, train_mse=9.444749e-15
epoch=500, train_mse=2.259685e-13
epoch=600, train_mse=8.903656e-07
epoch=700, train_mse=2.308444e-11
epoch=800, train_mse=7.902621e-15
epoch=900, train_mse=1.013557e-14
epoch=1000, train_mse=2.378464e-13
